id_cliente,genero,casado,event_time,idade_18-29,idade_30-39,idade_40-49,idade_50-59,idade_60-69,idade_70-plus,num_dias_ativo
C4956,1,0,2024-11-27T04:57:58.965Z,False,False,False,False,True,False,0.5253424657534245
C4957,0,0,2024-11-27T04:57:58.966Z,True,False,False,False,False,False,0.989041095890411
C4958,1,0,2024-11-27T04:57:58.968Z,False,False,True,False,False,False,0.46643835616438345
C4959,1,0,2024-11-27T04:57:58.969Z,False,False,True,False,False,False,0.24315068493150682
C4960,0,0,2024-11-27T04:57:58.970Z,True,False,False,False,False,False,0.8589041095890408
C4961,0,1,2024-11-27T04:57:58.972Z,False,False,False,False,False,True,0.31849315068493134
C4962,0,0,2024-11-27T04:57:58.973Z,False,False,False,False,False,True,0.7424657534246575
C4963,0,1,2024-11-27T04:57:58.976Z,True,False,False,False,False,False,0.4931506849315068
C4964,1,1,2024-11-27T04:57:58.977Z,False,False,False,False,False,True,0.8999999999999999
C4965,0,1,2024-11-27T04:57:58.978Z,False,False,False,False,False,True,0.543835616438356
C4966,0,0,2024-11-27T04:57:58.979Z,True,False,False,False,False,False,0.8020547945205481
C4967,0,0,2024-11-27T04:57:58.981Z,False,False,False,False,True,False,0.4239726027397259
C4968,1,0,2024-11-27T04:57:58.983Z,False,False,False,False,True,False,0.293835616438356
C4969,0,0,2024-11-27T04:57:58.984Z,False,True,False,False,False,False,0.9534246575342467
C4970,0,1,2024-11-27T04:57:58.985Z,False,False,True,False,False,False,0.2595890410958903
C4971,1,1,2024-11-27T04:57:58.987Z,False,False,False,False,True,False,0.019863013698629972
C4972,1,1,2024-11-27T04:57:58.988Z,False,False,False,False,True,False,0.28424657534246567
C4973,0,1,2024-11-27T04:57:58.989Z,False,False,False,True,False,False,0.02534246575342447
C4974,1,1,2024-11-27T04:57:58.991Z,False,False,True,False,False,False,0.9541095890410958
C4975,1,1,2024-11-27T04:57:58.992Z,False,False,True,False,False,False,0.5869863013698629
C4976,1,1,2024-11-27T04:57:58.994Z,False,False,False,True,False,False,0.09178082191780823
C4977,1,1,2024-11-27T04:57:58.996Z,False,False,False,False,False,True,0.16712328767123275
C4978,0,0,2024-11-27T04:57:58.997Z,False,True,False,False,False,False,0.3321917808219177
C4979,0,0,2024-11-27T04:57:58.999Z,False,False,True,False,False,False,0.5424657534246575
C4980,1,0,2024-11-27T04:57:59.000Z,False,False,True,False,False,False,0.14315068493150673
C4981,1,0,2024-11-27T04:57:59.002Z,False,True,False,False,False,False,0.46301369863013697
C4982,0,1,2024-11-27T04:57:59.003Z,True,False,False,False,False,False,0.5952054794520547
C4983,0,0,2024-11-27T04:57:59.005Z,False,False,True,False,False,False,0.006849315068493178
C4984,0,0,2024-11-27T04:57:59.006Z,False,False,True,False,False,False,0.8390410958904111
C4985,1,0,2024-11-27T04:57:59.008Z,False,True,False,False,False,False,0.15616438356164375
C4986,0,1,2024-11-27T04:57:59.009Z,True,False,False,False,False,False,0.16575342465753407
C4987,0,1,2024-11-27T04:57:59.010Z,True,False,False,False,False,False,0.2972602739726027
C4988,0,1,2024-11-27T04:57:59.016Z,False,False,False,False,False,True,0.782876712328767
C4989,1,1,2024-11-27T04:57:59.019Z,False,False,False,False,False,True,0.42054794520547945
C4990,0,0,2024-11-27T04:57:59.020Z,True,False,False,False,False,False,0.33493150684931505
C4991,0,0,2024-11-27T04:57:59.022Z,True,False,False,False,False,False,0.8842465753424658
C4992,0,0,2024-11-27T04:57:59.023Z,False,False,True,False,False,False,0.665068493150685
C4993,0,1,2024-11-27T04:57:59.025Z,False,False,False,True,False,False,0.08013698630136967
C4994,0,1,2024-11-27T04:57:59.026Z,False,False,True,False,False,False,0.9369863013698629
C4995,1,0,2024-11-27T04:57:59.027Z,True,False,False,False,False,False,0.7527397260273971
C4996,1,1,2024-11-27T04:57:59.029Z,False,False,False,False,False,True,0.4787671232876711
C4997,1,1,2024-11-27T04:57:59.031Z,False,True,False,False,False,False,0.30205479452054784
C4998,0,1,2024-11-27T04:57:59.032Z,True,False,False,False,False,False,0.4342465753424656
C4999,1,1,2024-11-27T04:57:59.034Z,False,True,False,False,False,False,0.10479452054794502
C5000,0,0,2024-11-27T04:57:59.036Z,False,True,False,False,False,False,0.24041095890410946
C5001,0,1,2024-11-27T04:57:59.037Z,False,True,False,False,False,False,0.35684931506849304
C5002,1,1,2024-11-27T04:57:59.039Z,False,False,False,False,False,True,0.9034246575342464
C5003,0,1,2024-11-27T04:57:59.040Z,False,False,False,False,False,True,0.284931506849315
C5004,0,0,2024-11-27T04:57:59.042Z,False,False,True,False,False,False,0.41164383561643825
C5005,1,1,2024-11-27T04:57:59.043Z,False,False,False,False,False,True,0.984931506849315
C5006,1,0,2024-11-27T04:57:59.045Z,False,False,False,False,False,True,0.5678082191780822
C5007,1,1,2024-11-27T04:57:59.046Z,False,True,False,False,False,False,0.5835616438356164
C5008,0,1,2024-11-27T04:57:59.048Z,False,True,False,False,False,False,0.6965753424657533
C5009,1,1,2024-11-27T04:57:59.049Z,True,False,False,False,False,False,0.47945205479452047
C5010,0,1,2024-11-27T04:57:59.051Z,False,False,True,False,False,False,0.1589041095890411
C5011,0,0,2024-11-27T04:57:59.052Z,False,False,False,False,False,False,0.5534246575342465
C5012,1,1,2024-11-27T04:57:59.054Z,False,False,True,False,False,False,0.10753424657534238
C5013,0,1,2024-11-27T04:57:59.056Z,False,False,False,False,True,False,0.7075342465753425
C5014,1,0,2024-11-27T04:57:59.058Z,False,True,False,False,False,False,0.6212328767123287
C5015,1,0,2024-11-27T04:57:59.060Z,True,False,False,False,False,False,0.6280821917808219
C5016,0,1,2024-11-27T04:57:59.062Z,False,False,False,False,False,True,0.1095890410958904
C5017,0,1,2024-11-27T04:57:59.063Z,False,False,False,False,False,False,0.6027397260273972
C5018,1,1,2024-11-27T04:57:59.065Z,False,False,False,False,False,True,0.03219178082191765
C5019,1,1,2024-11-27T04:57:59.066Z,False,True,False,False,False,False,0.16575342465753407
C5020,1,1,2024-11-27T04:57:59.068Z,False,False,False,True,False,False,0.5910958904109589
C5021,0,0,2024-11-27T04:57:59.069Z,False,False,False,False,False,False,0.967123287671233
C5022,0,0,2024-11-27T04:57:59.070Z,False,False,False,False,False,True,0.34999999999999987
C5023,1,1,2024-11-27T04:57:59.072Z,False,False,True,False,False,False,0.9726027397260273
C5024,0,1,2024-11-27T04:57:59.073Z,False,False,False,True,False,False,0.047945205479452024
C5025,0,0,2024-11-27T04:57:59.075Z,False,False,False,False,True,False,0.05821917808219168
C5026,1,1,2024-11-27T04:57:59.077Z,False,False,False,False,True,False,0.09657534246575339
C5027,0,1,2024-11-27T04:57:59.084Z,False,False,False,False,True,False,0.3520547945205479
C5028,1,0,2024-11-27T04:57:59.092Z,False,False,True,False,False,False,0.20753424657534247
C5029,0,1,2024-11-27T04:57:59.095Z,False,True,False,False,False,False,0.815753424657534
C5030,0,0,2024-11-27T04:57:59.096Z,False,False,False,False,False,True,0.9198630136986301
C5031,1,0,2024-11-27T04:57:59.099Z,False,False,False,False,True,False,0.28561643835616435
C5032,0,0,2024-11-27T04:57:59.100Z,True,False,False,False,False,False,0.3034246575342465
C5033,0,0,2024-11-27T04:57:59.102Z,False,False,False,False,False,True,0.6321917808219177
C5034,1,0,2024-11-27T04:57:59.104Z,False,True,False,False,False,False,0.8869863013698631
C5035,1,0,2024-11-27T04:57:59.105Z,False,False,False,False,False,True,0.6205479452054794
C5036,1,1,2024-11-27T04:57:59.108Z,True,False,False,False,False,False,0.9821917808219176
C5037,1,0,2024-11-27T04:57:59.109Z,True,False,False,False,False,False,0.11301369863013688
C5038,0,0,2024-11-27T04:57:59.111Z,True,False,False,False,False,False,0.6390410958904109
C5039,0,1,2024-11-27T04:57:59.112Z,True,False,False,False,False,False,0.8849315068493149
C5040,1,1,2024-11-27T04:57:59.114Z,False,False,False,False,False,True,0.20136986301369864
C5041,1,1,2024-11-27T04:57:59.115Z,False,True,False,False,False,False,0.4965753424657533
C5042,0,0,2024-11-27T04:57:59.117Z,True,False,False,False,False,False,0.46643835616438345
C5043,1,1,2024-11-27T04:57:59.120Z,False,False,False,False,True,False,0.38424657534246576
C5044,1,0,2024-11-27T04:57:59.125Z,False,False,False,False,True,False,0.010273972602739656
C5045,1,0,2024-11-27T04:57:59.127Z,False,False,False,False,True,False,0.8513698630136988
C5046,1,1,2024-11-27T04:57:59.129Z,False,False,False,True,False,False,0.10479452054794502
C5047,1,0,2024-11-27T04:57:59.132Z,False,False,True,False,False,False,0.1315068493150684
C5048,0,1,2024-11-27T04:57:59.133Z,False,True,False,False,False,False,0.8452054794520549
C5049,1,0,2024-11-27T04:57:59.135Z,False,False,False,True,False,False,0.9287671232876713
C5050,0,1,2024-11-27T04:57:59.137Z,False,True,False,False,False,False,0.12465753424657522
C5051,0,1,2024-11-27T04:57:59.138Z,False,False,True,False,False,False,0.7417808219178081
C5052,0,1,2024-11-27T04:57:59.140Z,False,False,False,True,False,False,0.7917808219178082
C5053,0,1,2024-11-27T04:57:59.141Z,False,False,False,False,True,False,0.76986301369863
C5054,1,0,2024-11-27T04:57:59.145Z,True,False,False,False,False,False,0.984931506849315
C5055,1,0,2024-11-27T04:57:59.146Z,False,True,False,False,False,False,0.6917808219178081
C5056,0,1,2024-11-27T04:57:59.148Z,False,False,False,False,True,False,0.7705479452054793
C5057,0,1,2024-11-27T04:57:59.150Z,True,False,False,False,False,False,0.6726027397260272
C5058,1,1,2024-11-27T04:57:59.151Z,False,False,False,False,False,True,0.1808219178082191
C5059,0,0,2024-11-27T04:57:59.152Z,False,False,False,True,False,False,0.6486301369863012
C5060,0,1,2024-11-27T04:57:59.154Z,False,False,False,True,False,False,0.6863013698630136
C5061,1,0,2024-11-27T04:57:59.155Z,True,False,False,False,False,False,0.3739726027397259
C5062,1,0,2024-11-27T04:57:59.156Z,False,False,False,True,False,False,0.5595890410958904
C5063,1,0,2024-11-27T04:57:59.158Z,True,False,False,False,False,False,0.18493150684931492
C5064,1,0,2024-11-27T04:57:59.160Z,False,False,False,False,True,False,0.771917808219178
C5065,0,0,2024-11-27T04:57:59.161Z,False,False,False,False,True,False,0.8253424657534247
C5066,0,0,2024-11-27T04:57:59.163Z,False,True,False,False,False,False,0.8753424657534246
C5067,1,0,2024-11-27T04:57:59.164Z,False,False,False,False,True,False,0.02876712328767117
C5068,1,0,2024-11-27T04:57:59.165Z,True,False,False,False,False,False,0.721917808219178
C5069,1,0,2024-11-27T04:57:59.167Z,False,False,False,False,True,False,0.5157534246575342
C5070,1,1,2024-11-27T04:57:59.169Z,True,False,False,False,False,False,0.08972602739726021
C5071,1,0,2024-11-27T04:57:59.174Z,False,True,False,False,False,False,0.21643835616438345
C5072,1,0,2024-11-27T04:57:59.182Z,True,False,False,False,False,False,0.17123287671232879
C5073,1,1,2024-11-27T04:57:59.184Z,False,False,False,False,False,True,0.014383561643835474
C5074,1,1,2024-11-27T04:57:59.186Z,False,False,False,False,True,False,0.20753424657534247
C5075,1,1,2024-11-27T04:57:59.187Z,False,False,False,False,False,True,0.36438356164383556
C5076,0,1,2024-11-27T04:57:59.190Z,True,False,False,False,False,False,0.20547945205479445
C5077,1,0,2024-11-27T04:57:59.192Z,True,False,False,False,False,False,0.23219178082191783
C5078,1,0,2024-11-27T04:57:59.194Z,False,False,False,False,False,True,0.05342465753424652
C5079,0,0,2024-11-27T04:57:59.196Z,False,False,False,False,True,False,0.9643835616438357
C5080,1,0,2024-11-27T04:57:59.197Z,False,False,False,False,False,True,0.7746575342465754
C5081,1,0,2024-11-27T04:57:59.199Z,True,False,False,False,False,False,0.2027397260273971
C5082,1,1,2024-11-27T04:57:59.200Z,False,False,True,False,False,False,0.5842465753424657
C5083,1,1,2024-11-27T04:57:59.202Z,False,False,True,False,False,False,0.15410958904109573
C5084,0,0,2024-11-27T04:57:59.204Z,False,True,False,False,False,False,0.9130136986301367
C5085,0,0,2024-11-27T04:57:59.206Z,False,False,False,True,False,False,0.18904109589041096
C5086,0,1,2024-11-27T04:57:59.207Z,False,False,True,False,False,False,0.293835616438356
C5087,0,0,2024-11-27T04:57:59.209Z,False,False,True,False,False,False,0.27876712328767117
C5088,0,1,2024-11-27T04:57:59.211Z,False,False,False,False,True,False,0.46095890410958895
C5089,0,0,2024-11-27T04:57:59.212Z,False,False,False,False,True,False,0.4178082191780821
C5090,1,1,2024-11-27T04:57:59.227Z,False,False,False,False,False,True,0.9917808219178084
C5091,0,1,2024-11-27T04:57:59.233Z,False,False,False,False,False,True,0.5527397260273972
C5092,1,1,2024-11-27T04:57:59.238Z,False,False,False,False,False,True,0.3869863013698629
C5093,1,0,2024-11-27T04:57:59.242Z,False,False,False,False,True,False,0.7143835616438357
C5094,1,0,2024-11-27T04:57:59.245Z,False,False,False,False,False,True,0.4712328767123286
C5095,1,0,2024-11-27T04:57:59.248Z,False,True,False,False,False,False,0.7931506849315069
C5096,0,0,2024-11-27T04:57:59.250Z,False,False,False,False,False,True,0.893150684931507
C5097,1,0,2024-11-27T04:57:59.252Z,False,True,False,False,False,False,0.11438356164383556
C5098,1,1,2024-11-27T04:57:59.255Z,False,False,False,False,True,False,0.8191780821917809
C5099,1,0,2024-11-27T04:57:59.257Z,False,False,False,False,True,False,0.3938356164383561
C5100,0,0,2024-11-27T04:57:59.259Z,False,False,True,False,False,False,0.35890410958904106
C5101,0,0,2024-11-27T04:57:59.261Z,False,False,False,False,False,True,0.14315068493150673
C5102,0,0,2024-11-27T04:57:59.263Z,False,True,False,False,False,False,0.2445205479452055
C5103,1,1,2024-11-27T04:57:59.266Z,False,False,False,False,True,False,0.273972602739726
C5104,1,0,2024-11-27T04:57:59.268Z,False,False,False,True,False,False,0.5986301369863012
C5105,0,0,2024-11-27T04:57:59.269Z,False,False,False,False,True,False,0.9328767123287669
C5106,1,0,2024-11-27T04:57:59.271Z,False,False,False,False,True,False,0.30753424657534234
C5107,0,1,2024-11-27T04:57:59.273Z,False,False,False,False,False,True,0.9910958904109588
C5108,1,0,2024-11-27T04:57:59.274Z,False,False,False,False,False,True,0.45684931506849313
C5109,0,0,2024-11-27T04:57:59.276Z,False,False,False,True,False,False,0.013698630136986134
C5110,0,0,2024-11-27T04:57:59.277Z,True,False,False,False,False,False,0.4746575342465753
C5111,1,1,2024-11-27T04:57:59.279Z,False,False,False,True,False,False,0.452054794520548
C5112,1,0,2024-11-27T04:57:59.281Z,False,False,False,False,False,True,0.8095890410958901
C5113,0,0,2024-11-27T04:57:59.282Z,False,False,False,False,False,True,0.06849315068493134
C5114,1,0,2024-11-27T04:57:59.283Z,False,False,False,False,False,True,0.1753424657534246
C5115,0,1,2024-11-27T04:57:59.284Z,True,False,False,False,False,False,0.3999999999999999
C5116,1,1,2024-11-27T04:57:59.286Z,False,True,False,False,False,False,0.4691780821917808
C5117,0,1,2024-11-27T04:57:59.288Z,True,False,False,False,False,False,0.9904109589041097
C5118,1,0,2024-11-27T04:57:59.290Z,False,False,True,False,False,False,0.023972602739726012
C5119,1,0,2024-11-27T04:57:59.291Z,False,False,False,False,False,True,0.8356164383561642
C5120,0,1,2024-11-27T04:57:59.293Z,False,False,True,False,False,False,0.5842465753424657
C5121,0,1,2024-11-27T04:57:59.295Z,False,False,False,False,False,True,0.1609589041095889
C5122,0,1,2024-11-27T04:57:59.297Z,False,False,True,False,False,False,0.4267123287671233
C5123,0,0,2024-11-27T04:57:59.299Z,True,False,False,False,False,False,0.5897260273972602
C5124,0,0,2024-11-27T04:57:59.300Z,False,False,False,False,False,True,0.284931506849315
C5125,1,1,2024-11-27T04:57:59.301Z,False,False,False,False,False,True,0.18698630136986294
C5126,0,0,2024-11-27T04:57:59.303Z,False,False,False,True,False,False,0.46986301369863015
C5127,1,0,2024-11-27T04:57:59.305Z,False,True,False,False,False,False,0.3356164383561644
C5128,1,0,2024-11-27T04:57:59.306Z,True,False,False,False,False,False,0.10479452054794502
C5129,1,0,2024-11-27T04:57:59.308Z,False,True,False,False,False,False,0.5150684931506848
C5130,1,0,2024-11-27T04:57:59.309Z,False,False,True,False,False,False,0.49178082191780814
C5131,0,1,2024-11-27T04:57:59.313Z,True,False,False,False,False,False,0.16849315068493143
C5132,1,0,2024-11-27T04:57:59.315Z,False,False,False,True,False,False,0.8753424657534246
C5133,1,0,2024-11-27T04:57:59.318Z,False,False,False,True,False,False,0.2006849315068493
C5134,1,0,2024-11-27T04:57:59.319Z,False,False,False,False,True,False,0.4547945205479451
C5135,1,0,2024-11-27T04:57:59.321Z,False,False,False,False,False,True,0.38767123287671224
C5136,1,1,2024-11-27T04:57:59.324Z,False,False,False,True,False,False,0.6876712328767123
C5137,1,0,2024-11-27T04:57:59.326Z,False,False,False,False,False,True,0.786986301369863
C5138,1,0,2024-11-27T04:57:59.328Z,True,False,False,False,False,False,0.40410958904109573
C5139,1,0,2024-11-27T04:57:59.329Z,False,False,False,False,False,True,0.5301369863013699
C5140,0,1,2024-11-27T04:57:59.331Z,False,False,False,True,False,False,0.2760273972602738
C5141,1,0,2024-11-27T04:57:59.333Z,False,False,False,False,True,False,0.6623287671232876
C5142,1,1,2024-11-27T04:57:59.335Z,False,False,False,False,True,False,0.3869863013698629
C5143,0,0,2024-11-27T04:57:59.338Z,False,False,False,False,True,False,0.6993150684931506
C5144,1,1,2024-11-27T04:57:59.339Z,False,False,True,False,False,False,0.46095890410958895
C5145,0,1,2024-11-27T04:57:59.341Z,True,False,False,False,False,False,0.24931506849315066
C5146,0,0,2024-11-27T04:57:59.342Z,True,False,False,False,False,False,0.24726027397260264
C5147,1,0,2024-11-27T04:57:59.344Z,False,True,False,False,False,False,0.08493150684931505
C5148,1,1,2024-11-27T04:57:59.347Z,False,False,False,False,True,False,0.05205479452054784
C5149,0,0,2024-11-27T04:57:59.348Z,True,False,False,False,False,False,0.27328767123287667
C5150,0,1,2024-11-27T04:57:59.350Z,False,False,False,False,False,True,0.3856164383561642
C5151,0,1,2024-11-27T04:57:59.352Z,False,False,True,False,False,False,0.8321917808219177
C5152,1,0,2024-11-27T04:57:59.354Z,False,False,True,False,False,False,0.295890410958904
C5153,0,1,2024-11-27T04:57:59.356Z,False,False,False,True,False,False,0.042465753424657526
C5154,1,0,2024-11-27T04:57:59.361Z,False,False,False,False,False,True,0.7513698630136985
C5155,1,0,2024-11-27T04:57:59.363Z,False,False,True,False,False,False,0.3630136986301369
C5156,1,1,2024-11-27T04:57:59.365Z,False,False,False,False,False,True,0.08150684931506835
C5157,1,0,2024-11-27T04:57:59.366Z,True,False,False,False,False,False,0.08904109589041087
C5158,0,0,2024-11-27T04:57:59.369Z,False,False,False,False,True,False,0.06917808219178068
C5159,0,0,2024-11-27T04:57:59.370Z,False,False,False,False,True,False,0.13356164383561642
C5160,1,1,2024-11-27T04:57:59.372Z,True,False,False,False,False,False,0.6369863013698629
C5161,1,0,2024-11-27T04:57:59.375Z,False,False,False,False,True,False,0.6691780821917808
C5162,0,0,2024-11-27T04:57:59.376Z,False,False,False,False,False,True,0.6657534246575341
C5163,1,0,2024-11-27T04:57:59.378Z,False,False,True,False,False,False,0.1041095890410959
C5164,1,0,2024-11-27T04:57:59.379Z,False,False,False,False,False,True,0.8493150684931505
C5165,1,1,2024-11-27T04:57:59.381Z,False,False,False,False,False,True,0.24520547945205462
C5166,0,0,2024-11-27T04:57:59.383Z,False,False,False,False,True,False,0.6089041095890411
C5167,1,1,2024-11-27T04:57:59.384Z,False,False,False,True,False,False,0.6116438356164382
C5168,1,1,2024-11-27T04:57:59.386Z,False,False,False,False,False,True,0.8006849315068494
C5169,1,0,2024-11-27T04:57:59.389Z,False,False,True,False,False,False,0.6972602739726026
C5170,1,1,2024-11-27T04:57:59.391Z,False,False,False,True,False,False,0.7945205479452055
C5171,1,0,2024-11-27T04:57:59.392Z,False,False,False,True,False,False,0.6760273972602739
C5172,0,1,2024-11-27T04:57:59.394Z,False,False,False,False,False,True,0.8541095890410957
C5173,1,0,2024-11-27T04:57:59.395Z,False,False,False,False,False,True,0.7363013698630136
C5174,1,1,2024-11-27T04:57:59.397Z,False,False,False,False,False,True,0.6849315068493149
C5175,1,1,2024-11-27T04:57:59.399Z,False,False,False,False,False,True,0.22191780821917795
C5176,0,0,2024-11-27T04:57:59.400Z,False,False,False,True,False,False,0.6657534246575341
C5177,1,0,2024-11-27T04:57:59.401Z,False,False,True,False,False,False,0.03698630136986303
C5178,1,1,2024-11-27T04:57:59.403Z,False,False,False,False,False,True,0.7082191780821918
C5179,1,1,2024-11-27T04:57:59.404Z,False,False,True,False,False,False,0.39178082191780805
C5180,0,0,2024-11-27T04:57:59.406Z,False,False,True,False,False,False,0.3321917808219177
C5181,0,0,2024-11-27T04:57:59.407Z,False,False,False,False,False,True,0.7191780821917808
C5182,0,0,2024-11-27T04:57:59.409Z,False,False,True,False,False,False,0.11780821917808204
C5183,0,0,2024-11-27T04:57:59.411Z,False,True,False,False,False,False,0.18287671232876712
C5184,1,0,2024-11-27T04:57:59.413Z,True,False,False,False,False,False,0.05205479452054784
C5185,0,0,2024-11-27T04:57:59.414Z,False,False,False,True,False,False,0.043150684931506866
C5186,0,1,2024-11-27T04:57:59.416Z,False,False,False,False,False,True,0.2465753424657533
C5187,1,1,2024-11-27T04:57:59.418Z,False,False,True,False,False,False,0.5260273972602738
C5188,1,0,2024-11-27T04:57:59.420Z,True,False,False,False,False,False,0.4856164383561643
C5189,0,0,2024-11-27T04:57:59.425Z,True,False,False,False,False,False,0.5136986301369861
C5190,0,0,2024-11-27T04:57:59.426Z,True,False,False,False,False,False,0.4267123287671233
C5191,0,0,2024-11-27T04:57:59.427Z,False,False,False,True,False,False,0.5047945205479452
C5192,1,1,2024-11-27T04:57:59.429Z,False,False,False,False,False,True,0.8315068493150686
C5193,1,1,2024-11-27T04:57:59.431Z,False,True,False,False,False,False,0.6760273972602739
C5194,1,1,2024-11-27T04:57:59.433Z,False,True,False,False,False,False,0.37328767123287654
C5195,1,0,2024-11-27T04:57:59.435Z,False,False,False,False,False,True,0.8239726027397261
C5196,0,1,2024-11-27T04:57:59.437Z,False,False,False,True,False,False,0.2082191780821916
C5197,0,1,2024-11-27T04:57:59.438Z,False,False,False,False,True,False,0.10890410958904106
C5198,1,1,2024-11-27T04:57:59.440Z,True,False,False,False,False,False,0.045205479452054664
C5199,1,0,2024-11-27T04:57:59.441Z,True,False,False,False,False,False,0.008219178082191636
C5200,0,0,2024-11-27T04:57:59.443Z,False,False,False,False,False,True,0.8904109589041096
C5201,0,1,2024-11-27T04:57:59.445Z,False,False,False,False,True,False,0.28219178082191765
C5202,0,0,2024-11-27T04:57:59.447Z,False,False,False,False,True,False,0.758904109589041
C5203,1,0,2024-11-27T04:57:59.449Z,False,False,False,False,True,False,0.7150684931506848
C5204,0,1,2024-11-27T04:57:59.451Z,True,False,False,False,False,False,0.27808219178082183
C5205,0,1,2024-11-27T04:57:59.453Z,False,False,False,False,False,True,0.6136986301369862
C5206,0,1,2024-11-27T04:57:59.456Z,False,False,False,False,False,False,0.7191780821917808
C5207,0,1,2024-11-27T04:57:59.458Z,True,False,False,False,False,False,0.5863013698630137
C5208,0,1,2024-11-27T04:57:59.460Z,False,False,False,False,False,True,0.17465753424657526
C5209,1,1,2024-11-27T04:57:59.461Z,False,False,False,False,True,False,0.4431506849315068
C5210,1,1,2024-11-27T04:57:59.463Z,False,True,False,False,False,False,0.8273972602739725
C5211,0,0,2024-11-27T04:57:59.465Z,True,False,False,False,False,False,0.9445205479452055
C5212,1,0,2024-11-27T04:57:59.467Z,False,False,True,False,False,False,0.8910958904109587
C5213,0,1,2024-11-27T04:57:59.471Z,False,False,False,False,False,True,0.18493150684931492
C5214,1,1,2024-11-27T04:57:59.474Z,True,False,False,False,False,False,0.1458904109589041
C5215,0,1,2024-11-27T04:57:59.477Z,True,False,False,False,False,False,0.556849315068493
C5216,0,0,2024-11-27T04:57:59.479Z,False,False,False,False,False,True,0.15273972602739727
C5217,1,1,2024-11-27T04:57:59.481Z,False,False,False,False,False,True,0.017808219178082174
C5218,1,0,2024-11-27T04:57:59.482Z,False,False,False,False,False,True,0.9486301369863015
C5219,1,1,2024-11-27T04:57:59.484Z,True,False,False,False,False,False,0.037671232876712146
C5220,0,1,2024-11-27T04:57:59.486Z,False,False,False,False,False,True,0.5835616438356164
C5221,1,1,2024-11-27T04:57:59.488Z,False,False,False,False,True,False,0.9472602739726028
C5222,1,1,2024-11-27T04:57:59.489Z,False,False,False,False,True,False,0.6527397260273973
C5223,1,1,2024-11-27T04:57:59.491Z,True,False,False,False,False,False,0.532876712328767
C5224,0,0,2024-11-27T04:57:59.493Z,False,False,False,False,False,True,0.9164383561643836
C5225,1,0,2024-11-27T04:57:59.495Z,False,False,True,False,False,False,0.6205479452054794
C5226,1,1,2024-11-27T04:57:59.497Z,False,False,False,False,False,True,0.27808219178082183
C5227,1,0,2024-11-27T04:57:59.500Z,False,True,False,False,False,False,0.7445205479452055
C5228,0,1,2024-11-27T04:57:59.502Z,False,False,False,False,False,True,0.3212328767123287
C5229,0,0,2024-11-27T04:57:59.503Z,True,False,False,False,False,False,0.23972602739726012
C5230,1,1,2024-11-27T04:57:59.504Z,False,True,False,False,False,False,0.9438356164383559
C5231,0,1,2024-11-27T04:57:59.507Z,False,False,True,False,False,False,0.606849315068493
C5232,0,1,2024-11-27T04:57:59.508Z,False,True,False,False,False,False,0.019178082191780632
C5233,0,1,2024-11-27T04:57:59.509Z,False,False,False,True,False,False,0.5993150684931505
C5234,1,1,2024-11-27T04:57:59.511Z,False,False,False,True,False,False,0.45890410958904093
C5235,1,1,2024-11-27T04:57:59.513Z,True,False,False,False,False,False,0.8582191780821917
C5236,0,1,2024-11-27T04:57:59.515Z,False,False,True,False,False,False,0.03424657534246567
C5237,1,1,2024-11-27T04:57:59.517Z,False,True,False,False,False,False,0.30547945205479454
C5238,1,0,2024-11-27T04:57:59.519Z,True,False,False,False,False,False,0.1609589041095889
C5239,0,1,2024-11-27T04:57:59.520Z,False,False,False,False,True,False,0.10273972602739723
C5240,0,0,2024-11-27T04:57:59.522Z,True,False,False,False,False,False,0.39315068493150673
C5241,0,1,2024-11-27T04:57:59.524Z,False,False,False,False,False,True,0.2267123287671231
C5242,0,0,2024-11-27T04:57:59.527Z,False,False,True,False,False,False,0.88972602739726
C5243,0,1,2024-11-27T04:57:59.528Z,False,False,False,False,False,True,0.9054794520547946
C5244,1,1,2024-11-27T04:57:59.530Z,False,False,False,False,False,True,0.8184931506849313
C5245,1,1,2024-11-27T04:57:59.532Z,True,False,False,False,False,False,0.2027397260273971
C5246,1,0,2024-11-27T04:57:59.533Z,False,True,False,False,False,False,0.6095890410958904
C5247,0,1,2024-11-27T04:57:59.535Z,False,False,False,False,False,True,0.5869863013698629
C5248,0,0,2024-11-27T04:57:59.537Z,False,False,True,False,False,False,0.5315068493150683
C5249,0,1,2024-11-27T04:57:59.538Z,False,False,False,False,False,True,0.28356164383561633
C5250,0,1,2024-11-27T04:57:59.541Z,False,False,False,True,False,False,0.10547945205479436
C5251,0,0,2024-11-27T04:57:59.542Z,False,False,False,False,False,True,0.3815068493150684
C5252,1,1,2024-11-27T04:57:59.544Z,False,False,False,True,False,False,0.6376712328767122
C5253,0,1,2024-11-27T04:57:59.546Z,False,False,False,False,False,True,0.4321917808219178
C5254,1,0,2024-11-27T04:57:59.547Z,False,False,False,False,False,True,0.26917808219178085
C5255,0,1,2024-11-27T04:57:59.548Z,False,False,False,True,False,False,0.9616438356164383
C5256,0,1,2024-11-27T04:57:59.550Z,True,False,False,False,False,False,0.6534246575342464
C5257,0,0,2024-11-27T04:57:59.551Z,False,False,True,False,False,False,0.32602739726027385
C5258,0,1,2024-11-27T04:57:59.553Z,False,False,False,True,False,False,0.8109589041095888
